Date,NDVI,County_FIP,County_Name
04/23/2013,0.505999831490258,001,Alameda
02/02/2020,0.6010963886063072,001,Alameda
08/29/2018,0.3553830602171767,001,Alameda
12/19/2018,0.5092383004552353,001,Alameda
06/09/2016,0.39072497463988637,001,Alameda
02/02/2023,0.5699428363880198,001,Alameda
10/16/2013,0.363767143424712,001,Alameda
05/09/2022,0.43624041767746013,001,Alameda
01/01/2021,0.42768855980811354,001,Alameda
09/14/2014,0.3529997808764941,001,Alameda
03/06/2018,0.5634912251258692,001,Alameda
05/08/2016,0.4952581983283459,001,Alameda
06/26/2014,0.35264903455787705,001,Alameda
12/18/2016,0.5613657844990548,001,Alameda
08/12/2016,0.3552196333232598,001,Alameda
02/02/2018,0.5523159111651963,001,Alameda
08/13/2017,0.3610515659506123,001,Alameda
12/19/2013,0.39093091668451485,001,Alameda
11/17/2014,0.43001596316987384,001,Alameda
01/01/2016,0.5719680589022758,001,Alameda
02/02/2015,0.6283331429758072,001,Alameda
11/17/2019,0.3898837017388741,001,Alameda
04/23/2021,0.4472602690008539,001,Alameda
08/29/2022,0.3468045567522784,001,Alameda
06/10/2019,0.42005961990595614,001,Alameda
05/24/2016,0.4521058394966332,001,Alameda
08/29/2019,0.37703346184262554,001,Alameda
06/25/2020,0.3695644455852156,001,Alameda
10/16/2022,0.352636748446878,001,Alameda
06/26/2022,0.3742539541676028,001,Alameda
01/17/2017,0.5795591706717335,001,Alameda
02/18/2018,0.5380967314399601,001,Alameda
09/30/2017,0.34740209973753283,001,Alameda
12/19/2022,0.5308893074792244,001,Alameda
09/13/2016,0.35075929386309995,001,Alameda
05/25/2017,0.43412869798924947,001,Alameda
04/23/2017,0.6093159753421796,001,Alameda
04/07/2021,0.48618555452003726,001,Alameda
02/18/2022,0.6164014933276849,001,Alameda
05/09/2014,0.4319415172129458,001,Alameda
02/02/2019,0.5772913673849428,001,Alameda
11/17/2015,0.4863385660138977,001,Alameda
12/19/2021,0.6493618369843212,001,Alameda
11/01/2013,0.3666915706359368,001,Alameda
06/10/2017,0.39854572718154463,001,Alameda
06/09/2020,0.38408038297429486,001,Alameda
05/09/2023,0.5499175968483258,001,Alameda
09/29/2016,0.3505341059276063,001,Alameda
08/29/2021,0.35234332712600874,001,Alameda
05/08/2020,0.4705242517186674,001,Alameda
10/31/2020,0.34473650019508384,001,Alameda
11/01/2018,0.3432927086502383,001,Alameda
04/07/2019,0.6592115897435897,001,Alameda
01/01/2014,0.39273712733995836,001,Alameda
03/06/2021,0.5302351415861994,001,Alameda
06/10/2018,0.393255890052356,001,Alameda
07/28/2019,0.3831881270406649,001,Alameda
02/18/2020,0.5585145218179985,001,Alameda
05/25/2014,0.3836977945809704,001,Alameda
08/29/2014,0.3378968030317754,001,Alameda
08/28/2020,0.3510174467647362,001,Alameda
09/14/2021,0.35701629937629936,001,Alameda
02/18/2017,0.6235527069351231,001,Alameda
10/16/2021,0.4000092086947211,001,Alameda
09/14/2019,0.3791477248471913,001,Alameda
08/13/2018,0.36402065395653954,001,Alameda
06/10/2023,0.4404493225549357,001,Alameda
08/29/2015,0.35233415094339626,001,Alameda
03/06/2015,0.6387675525585086,001,Alameda
03/21/2020,0.6037277254816114,001,Alameda
05/25/2015,0.4220104010577347,001,Alameda
04/23/2018,0.5787102662344041,001,Alameda
07/12/2014,0.3570731847826087,001,Alameda
05/25/2022,0.40019225656364243,001,Alameda
12/02/2020,0.369575837432654,001,Alameda
02/18/2023,0.5649932616646349,001,Alameda
09/30/2014,0.3510726076555024,001,Alameda
10/16/2018,0.34673977738722905,001,Alameda
04/07/2013,0.5688089220791983,001,Alameda
02/18/2021,0.5168534513986719,001,Alameda
04/07/2022,0.5028040658490773,001,Alameda
04/23/2023,0.612891226298665,001,Alameda
10/15/2016,0.3730159907649066,001,Alameda
12/18/2020,0.4003438508751989,001,Alameda
01/17/2023,0.5463578759723422,001,Alameda
07/11/2020,0.35938110267678786,001,Alameda
03/06/2022,0.5825561725179706,001,Alameda
09/14/2018,0.355635944838613,001,Alameda
12/03/2022,0.46881476553980367,001,Alameda
07/27/2016,0.3595599369726543,001,Alameda
03/22/2022,0.551553800361433,001,Alameda
06/26/2021,0.366369608279546,001,Alameda
04/23/2014,0.4966032277648487,001,Alameda
09/30/2022,0.370170298102981,001,Alameda
01/17/2016,0.6301189383226368,001,Alameda
09/14/2013,0.3707547164351852,001,Alameda
07/12/2013,0.38170203866061053,001,Alameda
06/26/2017,0.3770235963956828,001,Alameda
03/22/2021,0.5238951019166413,001,Alameda
12/03/2018,0.46983140020898645,001,Alameda
08/12/2020,0.3597856257744733,001,Alameda
09/29/2020,0.34410443725004763,001,Alameda
01/01/2017,0.5845719801016547,001,Alameda
03/22/2013,0.5731038556355389,001,Alameda
12/19/2019,0.5441186656751301,001,Alameda
12/03/2019,0.4923038012340238,001,Alameda
11/17/2022,0.4166791027154664,001,Alameda
08/29/2023,0.38456837030893637,001,Alameda
01/01/2018,0.5278447317637978,001,Alameda
12/19/2015,0.5699050453333334,001,Alameda
08/13/2015,0.3647885235795747,001,Alameda
04/07/2018,0.6160418342719228,001,Alameda
01/17/2019,0.5654165128433226,001,Alameda
08/13/2023,0.3799841733158267,001,Alameda
03/22/2014,0.552512487581959,001,Alameda
02/18/2016,0.6627167550933786,001,Alameda
08/13/2022,0.35271085389379636,001,Alameda
08/13/2019,0.37625066302652105,001,Alameda
04/06/2016,0.5996533524242126,001,Alameda
07/12/2023,0.39459850055126794,001,Alameda
01/17/2022,0.6547188401048494,001,Alameda
05/09/2017,0.5184569538430461,001,Alameda
01/17/2020,0.5902954193932184,001,Alameda
07/28/2021,0.3517236664558297,001,Alameda
02/02/2013,0.5484054262016589,001,Alameda
06/26/2013,0.48502140415461475,003,Alpine
12/03/2018,0.26563333333333333,003,Alpine
01/01/2020,0.36321978021978024,003,Alpine
01/01/2021,0.43128216039279876,003,Alpine
03/06/2018,0.31356150234741786,003,Alpine
02/18/2014,0.390996846606093,003,Alpine
05/09/2022,0.39750671489227873,003,Alpine
12/19/2014,0.4438265190525231,003,Alpine
05/09/2018,0.4276921262002744,003,Alpine
09/29/2016,0.46054682268384617,003,Alpine
08/29/2014,0.4507778683495486,003,Alpine
05/08/2016,0.47294158206429776,003,Alpine
04/23/2021,0.44485520442778076,003,Alpine
02/18/2022,0.3052969151670951,003,Alpine
12/19/2021,0.47622802242046264,003,Alpine
12/18/2020,0.386231223628692,003,Alpine
05/09/2019,0.43811158460901944,003,Alpine
08/13/2018,0.4721550793233413,003,Alpine
10/31/2016,0.48951176296588444,003,Alpine
01/01/2016,0.3176,003,Alpine
01/17/2022,0.32613783783783773,003,Alpine
05/25/2017,0.48743124318429665,003,Alpine
06/26/2021,0.4743654096343179,003,Alpine
07/12/2015,0.5057954433497537,003,Alpine
07/28/2023,0.47387374966207085,003,Alpine
10/15/2020,0.4442813392935402,003,Alpine
07/28/2022,0.45925609606451046,003,Alpine
02/02/2023,0.47622802242046264,003,Alpine
01/01/2017,0.3870526785714286,003,Alpine
09/14/2019,0.4885322201770532,003,Alpine
04/22/2016,0.5012817158931083,003,Alpine
09/14/2015,0.45630961521605756,003,Alpine
11/01/2013,0.4785269625976161,003,Alpine
05/25/2023,0.4394054887950634,003,Alpine
01/01/2014,0.46736239255014334,003,Alpine
11/01/2017,0.4814116373597243,003,Alpine
09/29/2020,0.451714392146551,003,Alpine
11/17/2014,0.5200881068789085,003,Alpine
05/25/2021,0.4615737369914853,003,Alpine
10/16/2015,0.49180990161001786,003,Alpine
09/30/2018,0.45427972119936877,003,Alpine
04/07/2018,0.4189661917098446,003,Alpine
10/31/2020,0.4376166549728118,003,Alpine
10/16/2014,0.4646779735296696,003,Alpine
05/09/2021,0.442171802252816,003,Alpine
08/13/2019,0.4866685423788238,003,Alpine
02/02/2013,0.29368778135048235,003,Alpine
07/12/2017,0.5309013830002018,003,Alpine
07/11/2016,0.4728226049609957,003,Alpine
09/30/2013,0.4607832500657376,003,Alpine
01/17/2021,0.43873523280055604,003,Alpine
01/17/2023,0.47622802242046264,003,Alpine
01/01/2013,0.47622802242046264,003,Alpine
07/28/2015,0.49271532123761946,003,Alpine
07/11/2020,0.4888016916469454,003,Alpine
06/25/2016,0.476533254480939,003,Alpine
12/03/2019,0.29632804878048785,003,Alpine
01/01/2019,0.39958103666245265,003,Alpine
03/21/2016,0.4173109905660377,003,Alpine
01/17/2014,0.47566096718480144,003,Alpine
06/26/2017,0.5012515232632251,003,Alpine
08/29/2021,0.41339540713471823,003,Alpine
08/29/2023,0.4804662459461828,003,Alpine
06/10/2021,0.47127337189937774,003,Alpine
09/30/2021,0.41494526251205194,003,Alpine
09/14/2013,0.4605066964677009,003,Alpine
03/22/2022,0.3428472020348837,003,Alpine
05/09/2017,0.479547542110691,003,Alpine
08/13/2013,0.4527419703222407,003,Alpine
03/22/2017,0.4131346601941748,003,Alpine
12/18/2016,0.443025,003,Alpine
08/13/2014,0.4709194232623368,003,Alpine
03/06/2017,0.3406182341650672,003,Alpine
05/25/2014,0.4573156657693105,003,Alpine
03/21/2020,0.398792903828198,003,Alpine
12/19/2018,0.4072874534161491,003,Alpine
07/12/2019,0.5048209710441649,003,Alpine
03/06/2021,0.3157868501529052,003,Alpine
02/18/2021,0.2890975,003,Alpine
03/06/2014,0.4101432351685873,003,Alpine
11/01/2021,0.4389623729873378,003,Alpine
09/14/2022,0.4447960469804541,003,Alpine
08/28/2020,0.45684056446664917,003,Alpine
08/28/2016,0.45699558243491983,003,Alpine
02/18/2023,0.47622802242046264,003,Alpine
11/01/2019,0.4610647646594794,003,Alpine
11/16/2016,0.5025430718475073,003,Alpine
11/16/2020,0.4473088666666667,003,Alpine
03/22/2019,0.331848125,003,Alpine
04/07/2013,0.44911357429718884,003,Alpine
02/02/2019,0.47622802242046264,003,Alpine
03/05/2016,0.4084330495356037,003,Alpine
10/16/2022,0.41865453397094654,003,Alpine
04/23/2019,0.42742531474820145,003,Alpine
06/26/2018,0.48322773249189244,003,Alpine
04/23/2017,0.46706888888888887,003,Alpine
11/17/2015,0.44388400673400674,003,Alpine
05/09/2014,0.46385967422743196,003,Alpine
06/10/2013,0.47367279458239275,003,Alpine
11/01/2018,0.46608175681599023,003,Alpine
05/24/2016,0.49817466249588416,003,Alpine
06/26/2023,0.46842344175383294,003,Alpine
08/29/2013,0.4357943728635288,003,Alpine
03/06/2013,0.3986825407166124,003,Alpine
10/16/2017,0.4807652112799789,003,Alpine
09/30/2014,0.457577693049347,003,Alpine
07/12/2021,0.4672111666228417,003,Alpine
05/25/2019,0.4769142857142858,003,Alpine
09/14/2021,0.4142785432553247,003,Alpine
11/01/2014,0.4917542476080023,003,Alpine
04/07/2015,0.451609214171162,003,Alpine
12/19/2017,0.4631624617949431,003,Alpine
06/10/2023,0.4630547330355244,003,Alpine
07/28/2017,0.5135276392763928,003,Alpine
07/27/2020,0.47944045052151807,003,Alpine
03/22/2023,0.2730910714285714,003,Alpine
05/25/2015,0.47043744060117143,003,Alpine
08/13/2021,0.4258893505127532,003,Alpine
11/17/2018,0.44611387119603674,003,Alpine
06/10/2022,0.4455805389221558,003,Alpine
08/29/2015,0.4546294679638882,003,Alpine
04/23/2018,0.44381041511309965,003,Alpine
11/01/2015,0.459631507293355,003,Alpine
06/10/2014,0.4722343156228008,003,Alpine
06/10/2017,0.489522039298991,003,Alpine
12/19/2019,0.32754638554216864,003,Alpine
03/06/2015,0.48805043933054393,003,Alpine
09/30/2015,0.4608057410816023,003,Alpine
09/30/2022,0.452864720834429,003,Alpine
12/19/2015,0.356752,003,Alpine
04/23/2022,0.3808793816725979,003,Alpine
05/09/2023,0.39161526813880126,003,Alpine
06/10/2018,0.4851803038829488,003,Alpine
11/17/2013,0.4925554749744638,003,Alpine
11/17/2017,0.47495430154564017,003,Alpine
01/17/2013,0.28059661016949156,003,Alpine
01/01/2023,0.47622802242046264,003,Alpine
07/28/2019,0.5072761627906976,003,Alpine
07/12/2022,0.43946777982294677,003,Alpine
10/16/2023,0.44151723200981685,003,Alpine
03/22/2014,0.4384339585775694,003,Alpine
04/23/2023,0.34868431137724554,003,Alpine
02/02/2022,0.2954241935483871,003,Alpine
08/29/2017,0.4969638756403462,003,Alpine
12/02/2020,0.4727089615931721,003,Alpine
11/01/2022,0.44208113207547167,003,Alpine
09/13/2020,0.44271724077482694,003,Alpine
08/29/2019,0.4837348759751074,003,Alpine
06/26/2022,0.4422295906740293,003,Alpine
09/14/2017,0.48164175217048144,003,Alpine
02/02/2016,0.35568216666666674,003,Alpine
06/26/2015,0.5044858608679281,003,Alpine
12/03/2015,0.40100671462829734,003,Alpine
02/18/2018,0.29754148936170216,003,Alpine
07/12/2014,0.4847186870014901,003,Alpine
02/02/2015,0.4609141609822647,003,Alpine
02/18/2019,0.30860000000000004,003,Alpine
04/07/2021,0.4291422655298417,003,Alpine
01/17/2018,0.40819421364985176,003,Alpine
03/05/2020,0.397633504398827,003,Alpine
06/25/2020,0.4698264352704006,003,Alpine
11/17/2019,0.4823805846614423,003,Alpine
05/24/2020,0.4888182259018332,003,Alpine
08/12/2020,0.4733761416425629,003,Alpine
03/22/2013,0.42200635055038105,003,Alpine
05/09/2015,0.49738643237486685,003,Alpine
04/23/2015,0.46723307477110887,003,Alpine
05/25/2013,0.4795588170014427,003,Alpine
01/01/2022,0.31770740740740744,003,Alpine
04/07/2019,0.3989909448818898,003,Alpine
04/23/2014,0.4565198387731026,003,Alpine
11/17/2021,0.45864633329197174,003,Alpine
12/18/2012,0.47622802242046264,003,Alpine
12/03/2021,0.44490784116972476,003,Alpine
10/16/2019,0.46589919347768916,003,Alpine
11/17/2022,0.36137580645161294,003,Alpine
08/29/2022,0.4304829432903848,003,Alpine
01/01/2015,0.4615110320284698,003,Alpine
05/25/2022,0.4403915562542106,003,Alpine
02/18/2017,0.3019543778801843,003,Alpine
05/08/2020,0.4602359607637065,003,Alpine
10/16/2021,0.4116378262526196,003,Alpine
03/22/2018,0.36945175526579743,003,Alpine
03/06/2022,0.28953170947741363,003,Alpine
08/13/2015,0.4632320536418617,003,Alpine
04/06/2020,0.4116472903225807,003,Alpine
07/28/2021,0.4417941625032869,003,Alpine
09/14/2023,0.4716833464808485,003,Alpine
05/25/2018,0.4899530223225483,003,Alpine
01/17/2016,0.326078947368421,003,Alpine
02/18/2016,0.38839958289885296,003,Alpine
01/17/2015,0.461401091033072,003,Alpine
07/28/2014,0.4946060522081173,003,Alpine
07/12/2023,0.47770695419922843,003,Alpine
08/13/2023,0.48234593741782805,003,Alpine
06/10/2019,0.4871269090378158,003,Alpine
05/09/2013,0.4642628676021965,003,Alpine
12/03/2017,0.4816925925925926,003,Alpine
03/22/2015,0.4601479041013269,003,Alpine
01/17/2020,0.40402589531680444,003,Alpine
09/30/2023,0.4610218161100886,003,Alpine
06/26/2019,0.4898532835144928,003,Alpine
02/02/2017,0.31718259493670886,003,Alpine
07/28/2013,0.4815042773249189,003,Alpine
04/07/2023,0.2940048879837067,003,Alpine
08/13/2022,0.457687255675344,003,Alpine
07/27/2016,0.47224647208344295,003,Alpine
07/28/2018,0.4952806563671268,003,Alpine
03/22/2021,0.39836685837526964,003,Alpine
04/06/2016,0.4256278494623656,003,Alpine
12/03/2014,0.41413164556962034,003,Alpine
03/06/2023,0.28598000000000007,003,Alpine
04/22/2020,0.4490175765645806,003,Alpine
02/18/2013,0.31025278688524593,003,Alpine
02/02/2014,0.3051913580246914,003,Alpine
06/10/2015,0.47465058287317036,003,Alpine
10/15/2016,0.49345976260481333,003,Alpine
01/01/2018,0.45242912912912914,003,Alpine
12/02/2016,0.40193758823529413,003,Alpine
09/30/2019,0.4699319046366904,003,Alpine
02/18/2015,0.4543657679940638,003,Alpine
12/03/2013,0.6553375,003,Alpine
02/02/2021,0.2851151515151515,003,Alpine
04/23/2013,0.45160746440938826,003,Alpine
10/16/2018,0.4460820254274442,003,Alpine
02/02/2020,0.4010802016498625,003,Alpine
08/29/2018,0.45589767727232894,003,Alpine
01/17/2019,0.29985495207667734,003,Alpine
04/07/2022,0.36349729539866527,003,Alpine
07/12/2018,0.512177684284337,003,Alpine
08/13/2017,0.5023597515856237,003,Alpine
06/09/2020,0.4677233064296726,003,Alpine
07/12/2013,0.49561760890525025,003,Alpine
04/07/2017,0.4287686736474695,003,Alpine
02/02/2018,0.4496832404066907,003,Alpine
09/30/2017,0.47526842105263156,003,Alpine
06/26/2014,0.4652939872030853,003,Alpine
09/14/2014,0.47649205013585766,003,Alpine
08/12/2016,0.46532625120518883,003,Alpine
12/03/2022,0.47622802242046264,003,Alpine
01/17/2017,0.47622802242046264,003,Alpine
09/13/2016,0.4575091331405031,003,Alpine
10/16/2013,0.4584076213890596,003,Alpine
06/09/2016,0.4818682564857823,003,Alpine
12/19/2022,0.3513,003,Alpine
09/14/2018,0.456969550354983,003,Alpine
03/06/2019,0.28909587155963307,003,Alpine
04/07/2014,0.43454852560786345,003,Alpine
12/19/2013,0.5228394715111478,003,Alpine
02/18/2020,0.41378673602080623,003,Alpine
04/06/2016,0.7161099002493767,005,Amador
05/09/2023,0.6172499552028671,005,Amador
11/17/2015,0.5998475083483176,005,Amador
05/08/2020,0.5990141496118562,005,Amador
06/10/2017,0.5450281121670774,005,Amador
02/02/2019,0.6219550081433225,005,Amador
05/09/2018,0.6325570694394647,005,Amador
07/28/2019,0.5302377910702842,005,Amador
05/09/2014,0.5938415689399977,005,Amador
03/22/2021,0.6590289399383984,005,Amador
01/17/2020,0.6665580503231129,005,Amador
01/01/2017,0.7015077200902936,005,Amador
02/18/2016,0.667705357974841,005,Amador
12/18/2020,0.5648774678111589,005,Amador
09/29/2016,0.5004150731759427,005,Amador
10/15/2016,0.5305554255086414,005,Amador
12/19/2022,0.6201789685089975,005,Amador
02/18/2022,0.6853386819862652,005,Amador
09/30/2017,0.49789556907964977,005,Amador
02/18/2020,0.648375532448008,005,Amador
05/25/2017,0.5684487204249155,005,Amador
07/12/2014,0.4983665705744181,005,Amador
09/14/2019,0.5401474797095259,005,Amador
03/06/2015,0.6829160079981181,005,Amador
06/10/2018,0.528150653104925,005,Amador
03/21/2020,0.6856663061797752,005,Amador
05/25/2015,0.5606726326065733,005,Amador
02/18/2021,0.6315528827037773,005,Amador
08/28/2020,0.4835021546123863,005,Amador
04/23/2018,0.6905697340043134,005,Amador
04/07/2019,0.7138178330466993,005,Amador
08/29/2022,0.4885975763399531,005,Amador
04/07/2013,0.6980493149038463,005,Amador
06/25/2020,0.5240394399315947,005,Amador
11/01/2018,0.5034730624862,005,Amador
01/17/2019,0.6478340126216146,005,Amador
10/31/2020,0.49457023186237853,005,Amador
06/26/2015,0.5182817685472648,005,Amador
03/22/2014,0.6924515859355791,005,Amador
02/02/2018,0.6712696940726578,005,Amador
12/18/2016,0.6691700475832707,005,Amador
08/13/2017,0.5097482205835204,005,Amador
07/12/2019,0.5392011251607374,005,Amador
02/02/2020,0.6557176163826,005,Amador
02/18/2015,0.6838155383700179,005,Amador
03/06/2014,0.6559741975308643,005,Amador
03/06/2018,0.689094567865845,005,Amador
09/14/2022,0.5031952146977142,005,Amador
04/23/2013,0.6399018386714116,005,Amador
08/28/2016,0.49259570650432555,005,Amador
03/22/2019,0.68764530713206,005,Amador
12/03/2017,0.5843624644212524,005,Amador
07/12/2022,0.5047670618391541,005,Amador
04/23/2022,0.6386336236090955,005,Amador
11/17/2017,0.5809266322611618,005,Amador
12/03/2013,0.527289910652921,005,Amador
06/26/2014,0.5053332265641682,005,Amador
10/16/2013,0.5014289960440501,005,Amador
04/07/2014,0.6783550303030303,005,Amador
07/28/2013,0.5065726378794357,005,Amador
07/28/2022,0.5135289664744823,005,Amador
11/01/2017,0.5332799976849173,005,Amador
03/06/2023,0.6221472577562124,005,Amador
04/22/2020,0.6639218288030521,005,Amador
03/22/2015,0.6633573674092502,005,Amador
02/18/2014,0.5738931402439025,005,Amador
05/25/2018,0.5726242367256638,005,Amador
01/01/2020,0.6234881167386468,005,Amador
04/06/2020,0.6959411465989577,005,Amador
09/14/2015,0.5011698056801195,005,Amador
01/17/2015,0.6547172791433439,005,Amador
10/15/2020,0.5003017723681402,005,Amador
12/19/2014,0.669448194969373,005,Amador
07/12/2021,0.48849871877001916,005,Amador
06/10/2015,0.5295935404655137,005,Amador
07/12/2015,0.5249322156967432,005,Amador
06/26/2023,0.5183160335689045,005,Amador
02/02/2013,0.6528914134742405,005,Amador
10/16/2017,0.5115310256410256,005,Amador
06/26/2018,0.5107085790598291,005,Amador
01/17/2014,0.5494634950669008,005,Amador
03/21/2016,0.7028869806451613,005,Amador
03/05/2020,0.644908467023173,005,Amador
02/18/2019,0.611959530483532,005,Amador
02/02/2022,0.6775838548514332,005,Amador
11/17/2022,0.5397548780487804,005,Amador
11/16/2016,0.6505382485366952,005,Amador
12/03/2015,0.6168272524407253,005,Amador
09/29/2020,0.4972303558072444,005,Amador
03/22/2013,0.679496787405606,005,Amador
09/30/2022,0.5154296070894727,005,Amador
07/12/2013,0.5164361761248263,005,Amador
01/01/2018,0.6360945086705204,005,Amador
09/14/2013,0.5077400684199272,005,Amador
05/09/2017,0.6483288400098305,005,Amador
08/13/2015,0.5020903587443947,005,Amador
06/26/2017,0.5192263348317071,005,Amador
09/13/2020,0.495548750267037,005,Amador
06/10/2021,0.508859651932522,005,Amador
08/13/2013,0.4927171691255079,005,Amador
07/27/2020,0.5120677595044854,005,Amador
12/19/2017,0.601316039459262,005,Amador
03/06/2017,0.6846859614368728,005,Amador
11/01/2015,0.5842775995024875,005,Amador
11/17/2018,0.5129262339418527,005,Amador
08/29/2017,0.4997739687967515,005,Amador
09/30/2018,0.5062955662393162,005,Amador
11/17/2021,0.6342312500000001,005,Amador
05/09/2015,0.6025557221783742,005,Amador
05/25/2021,0.5288671801454857,005,Amador
10/16/2014,0.5131297701763763,005,Amador
01/01/2022,0.6959662489070242,005,Amador
07/11/2016,0.501191968386201,005,Amador
10/16/2019,0.5246044040619989,005,Amador
09/30/2013,0.5083745617785379,005,Amador
